1,55
3,55
66,2
67,2
202,302
5,81
308,201
208,308
4,88
213,300
212,303
305,211
1,93
300,219
402,116
307,214
215,306
205,316
118,405
415,109
201,323
423,100
122,401
314,213
312,215
211,318
129,402
418,113
416,119
405,130
311,226
206,330
223,313
239,300
137,402
120,419
202,336
217,321
434,107
316,225
236,305
201,339
225,318
225,317
139,406
337,208
339,205
107,437
409,138
301,243
213,330
431,115
316,230
115,431
100,445
402,148
118,431
217,332
224,328
234,319
138,418
449,106
439,116
309,249
302,250
151,404
131,423
225,332
256,301
407,150
432,124
201,355
211,347
405,153
126,432
429,131
338,222
109,454
439,124
204,359
237,325
334,228
204,358
437,128
207,357
356,208
11,202
13,208
14,209
431,131
151,410
200,364
332,231
242,321
432,131
146,420
302,264
104,462
431,134
244,321
101,464
206,362
222,346
320,248
445,122
302,265
357,213
328,241
310,259
416,156
339,232
462,109
346,228
118,456
229,344
414,159
236,337
227,349
419,157
359,219
200,26
11,218
205,27
101,472
270,302
262,310
343,232
301,273
242,335
333,244
353,223
144,432
271,305
229,350
147,431
303,278
102,479
166,414
279,304
328,254
226,356
176,409
339,245
469,118
258,329
328,258
14,220
210,24
23,215
204,37
150,430
344,240
310,273
403,183
434,152
304,282
245,341
171,414
145,440
400,185
381,204
240,348
438,150
442,146
338,250
158,430
330,258
471,116
129,461
182,408
147,443
455,135
302,287
483,106
103,486
304,285
155,434
425,164
261,328
476,116
454,138
287,305
147,445
434,158
154,437
287,304
455,139
286,308
479,114
148,448
447,148
429,166
429,169
10,236
202,44
235,15
18,234
209,45
480,111
260,331
113,480
440,153
28,229
422,173
362,233
146,451
110,487
460,136
491,105
141,458
330,269
288,311
244,354
486,115
384,217
226,375
459,142
186,414
463,137
262,338
497,106
106,497
244,359
195,408
176,427
129,474
157,446
236,366
366,236
417,188
465,139
255,349
216,388
418,188
327,279
499,109
203,53
246,10
18,241
36,224
242,19
249,13
48,216
484,120
472,132
483,120
153,450
315,291
383,223
182,424
213,393
493,112
160,445
234,371
210,395
360,248
392,216
356,251
240,367
384,223
394,213
117,490
116,494
435,175
359,251
361,248
397,212
185,424
440,169
275,334
413,196
293,319
386,226
459,153
344,267
126,485
484,127
246,365
247,367
347,269
298,318
297,318
116,499
458,159
201,60
489,128
168,449
201,64
41,229
233,37
245,26
29,242
212,59
263,352
243,371
445,172
481,136
357,260
431,185
435,184
362,257
420,199
485,133
487,131
393,225
254,367
368,253
181,439
326,294
297,326
475,147
484,138
195,427
198,424
230,40
489,139
439,189
203,70
40,233
36,240
236,41
211,66
230,48
258,22
33,248
219,62
239,43
79,203
226,57
151,471
258,27
492,132
283,341
336,290
265,361
475,151
261,365
254,371
492,136
443,185
285,343
194,434
357,271
398,230
392,235
230,397
351,279
139,491
238,392
259,371
267,362
271,358
435,197
344,288
373,259
177,455
487,144
453,178
459,175
286,348
266,368
198,435
345,288
385,248
299,334
268,367
356,279
60,224
32,252
227,62
276,13
52,238
64,226
224,66
238,53
57,235
216,76
44,249
390,241
281,350
247,48
242,390
185,450
153,482
143,494
256,380
180,456
377,261
284,354
365,273
293,348
143,497
165,478
174,469
398,245
148,495
256,386
167,475
499,148
267,379
299,349
82,210
51,242
253,42
93,202
215,81
220,76
253,43
13,283
224,72
205,91
255,42
245,53
223,77
219,81
95,205
269,32
233,69
19,283
350,290
247,57
27,277
287,18
192,450
394,250
219,89
484,162
253,395
297,353
361,289
461,188
167,485
258,394
462,189
257,394
164,487
175,478
179,474
80,222
60,243
14,290
271,33
254,53
220,88
270,38
218,92
34,277
35,276
236,77
360,290
88,229
281,371
384,271
484,171
282,375
198,461
388,270
289,372
373,288
274,386
476,187
495,168
467,195
277,389
40,270
263,51
54,261
62,254
73,244
298,21
273,46
233,87
32,289
46,276
45,278
77,249
390,276
190,477
274,395
399,273
498,177
298,379
93,231
284,41
73,254
34,293
43,284
95,234
44,285
46,285
248,87
279,57
182,491
298,39
281,391
249,88
281,396
397,282
491,187
383,299
487,197
398,288
290,41
44,290
52,282
64,270
281,55
254,84
45,293
274,67
73,268
288,54
79,264
267,79
390,291
391,293
194,491
492,196
294,56
255,95
293,58
258,97
279,77
81,270
283,73
270,88
61,298
297,63
287,73
283,78
298,65
78,286
269,98
1000,415
84,280
5,423
286,83
277,93
292,78
87,286
88,287
99,278
299,78
95,280
281,95
94,282
290,88
299,80
83,297
297,86
3,441
92,296
299,97
448,9
3,453
6,452
1000,441
454,4
4,457
1000,449
2,462
5,465
4,473
472,6
472,7
4,478
491,7
4,496
301,303
302,304
100,509
306,308
507,109
101,512
311,305
308,310
510,108
216,404
101,519
118,502
303,317
509,111
400,219
304,318
519,102
220,401
321,302
405,220
403,221
114,510
100,524
410,217
303,324
506,122
524,107
103,527
124,506
414,216
222,408
526,104
503,127
115,518
424,208
114,518
224,412
335,301
516,120
514,122
534,101
415,220
505,130
516,122
510,128
316,321
137,503
503,137
439,200
117,525
528,113
302,339
237,406
216,429
110,530
121,522
443,200
321,324
414,231
103,542
247,400
242,404
415,231
402,249
132,519
232,419
146,505
337,314
449,202
542,108
409,241
228,425
527,126
509,144
515,137
439,213
507,145
507,148
438,218
317,339
502,150
130,522
524,130
451,202
523,133
515,141
441,215
148,510
537,121
441,216
340,317
524,133
545,115
442,218
302,357
150,509
447,214
302,359
308,356
318,345
308,355
109,558
307,15
19,304
301,360
143,520
133,530
550,112
362,303
231,433
443,221
131,536
345,322
301,366
514,153
367,300
265,404
149,520
366,303
110,559
337,331
555,113
335,336
245,426
422,248
128,542
345,325
547,123
268,402
138,532
235,435
507,166
467,206
229,444
427,246
443,229
345,327
516,159
107,568
517,158
565,109
219,455
339,337
20,306
15,311
12,319
131,541
150,522
402,270
372,300
260,414
213,460
132,541
574,102
323,353
340,335
501,174
307,371
352,326
122,556
173,504
301,376
240,437
206,471
136,541
571,109
242,438
431,249
271,409
437,242
455,224
537,145
523,158
233,448
417,269
378,307
149,538
228,459
301,33
315,22
181,500
270,410
130,550
110,573
371,312
100,582
530,152
220,462
460,222
234,451
302,383
264,420
262,422
105,582
306,381
165,522
314,373
275,412
123,563
353,333
426,260
467,222
307,382
218,471
128,560
145,543
367,321
412,276
504,187
366,325
532,159
348,343
313,378
564,126
287,403
484,206
402,288
237,456
187,506
575,117
567,125
458,234
404,288
484,208
354,338
158,534
277,417
328,366
189,505
108,589
508,188
320,23
40,303
311,36
24,327
317,37
222,470
100,592
18,337
339,18
493,201
172,522
330,363
372,321
375,321
252,444
442,254
562,134
222,473
203,492
362,333
211,487
498,200
432,268
264,435
463,236
585,114
385,314
284,415
197,502
438,264
474,228
265,437
595,107
483,218
404,297
119,582
425,279
206,498
164,539
127,576
438,265
518,188
388,318
148,558
269,436
310,40
320,34
315,41
315,43
30,328
50,308
18,340
57,303
211,490
337,27
240,460
133,570
563,140
270,433
592,110
531,171
563,142
352,353
141,564
124,583
133,574
314,393
372,335
451,256
215,491
262,444
346,360
588,121
516,193
534,175
546,162
270,438
432,276
381,327
112,599
268,443
367,344
248,463
117,593
449,261
454,256
539,174
484,229
388,325
183,529
355,357
437,278
338,377
436,278
277,437
310,55
62,304
351,16
329,41
45,325
312,59
327,44
357,17
391,321
222,490
570,144
350,364
541,173
292,422
243,471
142,572
264,452
363,353
12,10
482,234
136,580
360,355
295,420
142,576
464,254
163,554
570,147
180,537
162,555
495,225
479,241
465,255
425,294
277,442
169,550
163,559
485,236
266,458
386,338
377,347
156,567
397,326
279,444
362,10
12,361
30,344
32,342
71,304
51,325
13,363
341,36
45,332
56,321
351,26
77,301
348,30
42,336
368,11
47,332
71,309
19,362
49,332
77,305
368,15
490,231
290,431
132,591
57,329
150,573
282,440
490,235
260,465
335,390
374,351
255,470
481,243
455,272
280,447
357,370
593,134
367,360
191,535
284,442
11,23
333,393
465,264
345,384
485,244
599,130
376,352
530,198
155,576
152,579
439,292
553,178
387,344
356,374
583,147
22,16
198,535
447,285
576,156
279,453
578,157
19,23
548,189
369,368
149,588
359,378
257,479
169,567
40,341
343,40
51,335
350,37
22,367
351,38
49,341
34,358
57,335
76,316
324,69
46,347
67,327
17,378
580,152
572,162
68,329
496,240
284,452
163,573
554,182
584,151
197,541
248,490
265,472
142,595
393,347
399,340
158,581
381,358
353,386
496,243
564,178
447,295
289,453
12,37
242,499
546,195
456,288
376,367
388,358
35,17
578,168
378,368
387,359
369,379
302,91
64,331
381,15
27,370
37,360
312,86
307,91
12,387
42,357
351,49
79,322
44,357
356,45
323,78
56,346
324,79
19,385
329,76
390,350
583,160
162,580
482,260
484,261
30,21
374,373
285,462
452,295
153,593
393,353
471,278
567,182
490,258
16,40
181,567
21,35
183,568
43,14
282,469
45,12
572,179
595,155
185,567
278,476
478,279
168,589
178,578
28,37
20,383
30,374
350,54
363,42
340,66
385,21
95,311
90,317
345,64
78,332
52,358
344,67
394,17
65,346
335,77
357,57
494,260
470,284
293,461
173,581
373,381
369,48
191,562
470,283
32,30
293,465
168,590
273,484
488,272
171,589
266,493
575,184
196,566
288,474
167,595
162,599
486,275
21,48
12,59
57,16
91,320
80,332
90,323
383,30
29,49
391,25
60,356
86,332
365,53
93,326
77,342
43,379
68,354
377,45
338,86
46,379
348,77
338,88
359,67
378,49
171,591
49,378
98,329
280,485
295,470
581,184
584,180
20,52
170,594
497,270
170,597
64,10
33,41
583,185
180,588
473,298
24,53
51,26
184,586
498,272
178,596
25,57
30,390
397,379
32,390
42,380
332,92
41,384
50,376
86,340
376,50
384,42
363,64
41,387
376,52
331,98
75,357
281,490
389,49
60,23
188,590
296,483
11,76
25,63
484,298
495,287
295,487
492,289
394,387
294,487
29,61
28,64
43,49
187,598
65,28
399,388
96,340
376,61
54,383
386,52
57,382
394,45
359,82
97,344
394,47
55,387
378,64
385,58
47,397
46,398
393,392
294,496
198,595
47,54
14,88
496,298
598,196
74,28
197,599
54,390
80,365
4,505
77,372
2,508
61,40
73,30
42,61
14,90
10,96
14,93
89,20
30,79
63,47
61,49
47,63
72,38
37,75
13,99
74,39
19,94
68,45
62,395
361,97
7,513
384,76
369,92
364,97
519,4
79,389
91,20
369,99
81,32
42,71
62,52
35,80
82,35
95,22
84,35
38,85
82,380
370,93
373,90
520,6
72,394
375,91
523,4
92,376
387,81
393,79
78,398
70,51
44,80
56,73
53,78
35,96
65,67
95,38
37,99
3,534
5,532
537,2
6,533
8,532
64,71
89,52
58,84
83,59
75,68
87,57
95,391
392,96
399,96
51,95
55,91
83,65
56,94
94,57
550,5
71,80
71,82
83,72
86,75
98,64
564,3
6,561
4,564
3,569
73,96
99,75
576,5
8,575
90,85
95,83
6,585
1000,571
591,3
2,596
6,597
606,103
502,209
307,407
412,301
412,300
112,603
414,300
204,512
307,411
514,204
503,215
412,309
203,518
211,509
515,208
118,607
317,407
518,206
413,311
122,604
606,120
104,624
222,505
227,503
208,522
624,108
510,220
432,300
314,421
322,413
514,220
211,523
423,311
410,327
436,301
130,606
522,214
403,333
215,521
136,603
137,601
403,335
537,201
626,115
323,418
525,216
316,424
531,209
632,108
138,602
609,134
209,534
513,229
138,606
429,317
400,340
111,630
641,103
610,134
222,524
332,413
133,615
217,531
342,406
112,636
408,340
517,231
111,637
123,624
329,421
324,426
622,128
130,619
408,341
420,329
442,307
115,637
304,448
334,418
106,645
336,415
619,134
237,518
209,549
609,148
621,131
630,122
330,425
540,214
143,611
154,600
214,543
313,444
541,216
545,212
404,353
623,133
123,633
140,616
606,150
600,159
505,253
400,358
322,439
236,525
624,137
324,436
105,655
638,122
343,419
447,318
548,216
448,318
149,619
420,340
132,630
422,342
543,221
244,520
311,455
350,416
626,140
113,653
406,360
320,445
321,444
111,657
401,367
525,243
306,462
326,441
266,501
267,503
456,314
335,435
119,651
465,305
145,625
218,551
124,645
248,521
324,448
115,657
347,425
459,313
467,304
169,602
415,356
545,229
567,207
268,506
626,148
149,625
207,566
659,117
127,649
413,10
401,28
409,23
341,430
140,631
151,620
27,408
231,542
143,630
562,211
652,121
341,431
532,240
561,211
503,272
372,403
105,670
200,574
176,601
575,202
371,406
303,473
213,563
634,142
275,501
564,212
212,564
348,431
207,572
568,211
540,239
501,278
104,674
634,144
177,601
506,272
361,417
373,408
376,405
238,543
205,576
227,554
128,653
444,336
259,521
113,667
452,328
366,417
165,617
238,544
559,223
358,424
277,505
623,159
556,229
518,267
335,449
105,679
529,258
568,219
10,423
32,408
25,418
29,417
531,250
620,161
341,443
534,250
612,172
300,484
242,542
180,603
404,382
514,272
471,315
376,410
481,305
611,174
361,424
551,234
253,532
542,243
475,310
382,406
516,272
487,301
178,610
645,142
613,174
446,341
232,555
618,172
129,661
608,182
453,337
431,359
465,327
344,448
548,244
526,266
625,167
627,164
436,355
418,373
133,658
206,588
369,425
505,288
365,428
366,427
458,337
329,469
538,259
24,421
411,35
39,410
423,28
190,601
400,390
38,417
230,560
251,542
355,440
252,543
615,180
570,225
581,214
121,673
521,273
263,531
390,404
291,506
316,481
513,284
351,445
551,245
685,111
180,619
257,542
661,138
398,401
634,165
662,137
277,522
572,227
343,456
545,253
225,573
573,225
561,237
635,163
552,246
625,173
696,105
385,416
166,635
108,693
256,545
374,427
357,444
226,575
128,673
113,687
179,621
362,438
273,527
366,434
331,469
692,108
134,669
145,658
509,293
388,414
426,376
267,535
347,458
217,588
376,429
377,428
249,555
317,487
465,339
649,157
217,589
411,43
30,425
446,10
43,414
411,47
403,56
443,17
44,417
416,46
403,59
434,29
25,439
321,481
641,161
291,511
419,47
143,661
271,533
230,574
691,112
162,641
123,683
641,165
372,434
391,414
173,632
392,413
561,244
424,381
436,372
468,340
210,598
621,187
296,512
244,564
173,635
425,382
427,380
456,354
563,247
623,187
421,389
139,671
385,424
493,316
678,131
418,391
192,617
222,587
697,112
617,195
343,469
687,125
139,672
523,288
257,554
152,659
274,537
229,585
427,386
197,616
386,427
235,578
637,176
268,545
159,657
667,148
217,598
31,430
60,405
408,60
405,64
64,405
428,41
13,457
22,449
404,68
404,69
25,448
240,571
631,182
262,551
462,350
122,690
353,462
482,333
372,443
683,132
325,490
244,570
432,385
184,633
136,680
184,632
626,190
161,655
356,463
633,186
488,331
443,375
388,433
689,132
464,357
335,485
473,347
229,591
427,393
572,248
174,646
257,566
358,464
586,239
566,258
186,638
377,447
239,587
568,258
61,410
12,462
33,442
435,41
460,16
457,22
423,58
429,53
290,530
407,77
561,261
290,532
291,531
18,467
331,490
427,59
131,693
572,252
180,644
342,481
286,540
192,634
672,154
465,360
145,680
471,354
651,174
473,352
371,454
135,690
281,544
266,562
160,668
674,154
147,683
183,647
685,145
195,635
463,367
469,361
558,271
248,581
439,390
333,499
385,447
337,495
553,279
388,443
437,394
164,667
699,132
288,543
148,686
685,149
347,487
245,589
688,148
458,377
199,639
249,588
22,460
10,475
50,436
403,83
75,412
424,64
77,412
436,53
465,24
39,451
28,463
433,59
415,77
405,87
44,449
271,560
459,35
160,670
161,671
193,642
573,264
164,673
247,590
486,350
166,673
583,256
159,680
576,262
146,692
455,383
656,182
686,152
352,489
573,268
376,465
375,465
199,641
678,162
274,566
599,244
548,295
259,584
498,345
478,365
459,384
567,276
498,347
586,258
166,678
349,495
585,259
298,546
469,375
248,596
259,587
398,448
70,423
480,14
56,441
28,470
75,424
74,425
421,78
99,402
407,94
99,403
434,68
84,419
486,19
281,561
650,191
250,591
271,570
450,394
273,571
562,281
185,661
495,351
391,455
192,653
381,467
480,368
165,683
675,173
462,386
151,696
665,182
261,589
597,253
577,273
562,288
589,260
657,192
496,355
666,185
686,165
487,364
166,688
698,156
357,497
597,257
268,585
556,297
397,459
468,388
279,576
41,460
31,470
358,499
42,460
85,420
485,20
446,60
24,482
430,76
411,96
34,473
22,486
461,49
63,447
88,423
84,428
38,474
436,78
290,561
15,499
479,35
161,692
439,77
447,69
477,39
17,499
591,261
491,361
560,292
375,480
371,484
494,360
566,291
187,670
287,570
176,680
571,288
477,382
363,496
573,286
195,664
598,260
661,197
265,596
685,176
297,564
269,592
177,683
569,291
664,199
269,596
178,687
467,399
480,32
473,41
483,32
474,42
495,21
456,61
445,72
421,97
484,35
438,82
443,79
45,479
580,282
693,171
695,171
593,272
398,470
377,491
581,287
587,281
496,371
576,291
173,694
492,377
174,698
673,198
385,486
678,193
575,298
297,576
289,586
296,579
90,430
430,93
61,465
90,437
454,73
50,479
66,468
498,36
448,87
449,88
79,458
494,385
583,295
296,585
185,696
284,598
498,387
497,387
386,498
198,686
92,441
490,44
60,474
454,81
62,476
85,453
494,44
48,492
464,77
67,475
198,698
399,499
93,451
473,71
464,81
54,493
602,5
454,93
481,67
492,57
463,89
496,57
497,58
74,480
482,75
468,90
482,78
618,3
469,96
473,93
475,92
474,95
477,94
96,475
492,80
630,3
484,91
97,481
637,2
94,487
637,4
87,498
492,90
490,92
3,641
93,492
640,7
91,497
642,6
651,3
4,657
672,1
665,1000
6,676
7,679
680,2
6,681
1,698
699,1000
1000,695
301,502
707,102
603,207
704,108
606,206
407,408
110,700
510,304
411,402
412,404
200,616
400,418
306,511
206,611
105,715
705,114
118,701
502,317
508,314
607,219
718,107
118,709
320,501
312,511
710,112
121,704
221,606
626,200
525,304
517,312
708,121
502,327
228,601
515,313
221,607
328,500
115,716
706,124
326,504
214,619
226,606
305,527
108,724
308,524
716,119
606,229
506,329
207,627
719,115
107,729
309,529
101,730
110,721
522,311
720,116
422,414
400,436
712,123
300,535
432,403
411,427
601,237
320,518
212,626
203,635
306,532
513,324
216,621
111,726
717,120
537,300
407,433
127,712
500,339
507,332
116,726
128,714
425,419
514,329
607,239
719,128
620,221
241,602
601,242
212,630
242,600
542,303
412,433
101,743
135,712
100,747
645,202
446,401
210,636
111,735
215,631
300,546
404,442
208,641
343,505
723,125
641,207
623,228
446,405
334,517
447,404
508,343
148,703
142,709
607,243
736,114
238,612
243,607
524,329
236,617
135,718
649,204
713,139
509,343
628,224
605,247
646,206
448,407
747,108
247,607
417,439
512,340
452,400
702,150
532,320
700,151
232,622
331,523
534,320
401,453
100,753
352,501
212,644
533,322
137,721
718,140
425,432
541,316
257,600
115,745
154,706
636,224
155,705
527,333
443,416
445,414
732,127
516,343
327,535
253,609
324,537
124,737
136,725
727,134
154,709
407,456
348,515
219,644
439,427
159,709
219,649
501,10
505,14
410,451
660,201
601,260
653,210
463,400
621,241
221,641
454,411
554,311
544,320
404,460
634,233
744,123
550,317
305,562
450,417
113,754
431,436
367,502
442,427
606,263
338,531
504,365
136,733
135,734
655,213
767,104
408,463
563,308
219,652
269,601
667,203
502,368
722,148
645,225
238,632
725,145
622,248
408,465
744,129
747,125
756,116
209,666
458,417
569,308
249,629
25,500
15,512
504,25
120,750
420,452
102,772
433,441
373,501
361,512
450,423
250,626
142,734
522,354
756,120
436,440
315,561
203,673
773,102
435,440
742,133
521,354
623,255
540,338
361,516
237,640
201,676
767,110
573,304
360,517
215,662
466,414
746,134
562,318
113,767
211,669
366,514
339,541
401,479
113,766
706,173
355,524
131,748
212,667
605,277
554,328
405,477
715,167
565,316
556,325
626,255
178,703
147,734
537,347
259,625
707,179
427,459
438,448
526,359
626,259
437,448
169,718
759,128
21,514
517,24
28,514
34,508
508,35
261,620
26,519
520,360
610,270
502,381
673,210
110,772
400,482
611,271
152,730
473,412
700,184
754,130
650,234
221,663
225,662
601,286
120,767
535,352
707,180
561,326
351,536
236,650
764,122
323,563
607,282
135,754
520,369
320,569
315,574
673,216
654,234
751,137
228,660
347,541
289,602
786,105
683,208
306,585
669,222
145,745
155,735
165,725
352,538
375,515
143,747
664,226
171,719
502,388
435,458
788,105
648,245
224,668
524,368
323,569
476,416
723,169
575,317
478,414
387,505
355,537
209,683
616,279
439,456
417,478
118,776
226,668
468,426
658,236
538,356
309,585
418,479
778,119
389,507
500,41
510,31
359,539
22,522
512,36
11,537
522,26
43,509
490,400
518,35
16,539
771,121
621,271
152,740
221,670
600,291
480,411
770,121
753,141
414,480
780,114
273,620
641,252
442,451
140,753
722,171
502,391
434,462
130,766
364,532
694,202
603,293
272,624
705,191
143,752
210,685
196,702
697,201
777,121
498,400
717,181
510,387
485,412
442,455
249,651
488,411
312,587
389,510
122,777
356,543
496,403
782,117
701,198
716,183
273,626
396,506
484,418
625,277
593,309
467,435
144,758
126,775
224,677
169,732
255,646
743,158
353,548
108,793
406,498
518,386
108,796
667,237
736,167
115,788
148,755
568,338
559,347
229,677
598,308
229,676
629,276
107,798
468,437
347,558
399,509
739,168
532,25
534,23
36,521
34,524
511,47
51,508
544,15
53,507
26,535
28,535
18,545
160,740
313,590
660,242
122,780
542,363
173,732
314,590
363,541
250,654
563,341
733,171
661,246
345,562
775,132
422,485
357,550
761,146
116,791
181,725
175,731
380,529
371,538
292,616
260,648
763,145
448,460
525,383
178,730
254,654
351,557
169,742
627,284
785,126
142,769
328,583
164,747
444,469
189,724
199,714
277,636
535,378
737,175
393,519
599,316
629,286
776,138
667,247
748,166
578,336
399,517
189,727
41,520
229,689
550,12
349,569
64,501
33,532
51,518
28,542
29,541
506,65
534,38
48,526
561,351
224,690
123,790
662,251
160,753
121,792
420,496
484,432
794,122
785,131
455,460
720,195
251,664
363,552
354,561
748,170
432,486
144,774
726,192
688,230
399,521
767,153
632,288
199,721
338,582
421,499
654,266
229,691
187,732
134,785
375,544
261,658
740,179
381,538
774,148
156,766
264,658
535,387
345,576
165,756
757,164
256,665
782,139
498,426
436,488
344,579
148,775
266,657
345,578
357,569
349,577
629,296
347,578
259,668
40,531
542,30
40,532
21,552
540,38
512,66
541,38
512,67
51,529
69,513
59,523
536,47
481,440
273,650
132,791
58,528
150,772
195,730
330,595
270,655
475,450
550,374
361,563
242,682
654,273
343,584
577,350
484,443
173,753
531,395
343,583
748,181
394,535
635,294
434,495
638,291
496,432
733,195
578,350
686,242
764,167
492,439
162,769
697,234
251,679
488,442
737,193
536,394
359,574
148,785
358,574
286,646
158,774
583,349
439,493
153,779
568,367
776,159
378,556
699,237
799,137
499,437
388,548
347,589
159,779
399,539
41,542
11,573
60,525
575,10
48,540
543,45
517,72
31,558
554,36
33,557
75,516
43,549
14,579
360,570
250,680
514,79
59,535
17,578
516,79
28,568
280,651
250,681
670,264
281,653
773,161
